id;quantity;total_price;product_id;cart_id
12885;10871.34;5.74;18221;3320
12886;2043.44;6.28;18344;8346
12887;2362.17;6.80;11938;126
12888;7842.09;8.15;18844;7517
12889;8650.29;7.99;6323;2047
12890;10185.18;9.01;11420;5416
12891;4716.28;6.38;1476;6355
12892;6311.79;6.71;4260;6603
12893;275.13;3.46;2036;904
12894;11700.56;6.54;11165;379
12895;1552.57;3.33;378;7951
12896;6076.12;6.39;6316;4546
12897;6773.08;6.06;8883;5111
12898;6229.88;1.86;1556;5136
12899;11182.0;8.58;19669;6445
12900;7049.34;0.40;10549;9415
12901;8500.15;4.03;18197;9059
12902;3099.63;2.05;11438;9769
12903;8581.62;4.88;5350;1462
12904;1038.97;8.34;19376;10094
12905;10397.92;3.25;17658;832
12906;10992.09;4.63;450;2619
12907;3341.8;6.96;13386;8313
12908;1048.75;1.16;19298;8952
12909;5448.12;2.65;3007;8404
12910;2193.59;5.92;15703;10827
12911;7501.54;5.32;2934;9634
12912;4856.47;4.90;17304;11314
12913;5046.79;3.37;19729;1937
12914;9704.14;4.61;6326;7374
12915;5397.82;4.04;14695;5075
12916;3808.32;8.26;4846;8361
12917;3128.88;1.80;10406;9006
12918;167.42;1.37;12150;10650
12919;6160.3;5.41;7179;9133
12920;8239.86;6.62;18707;3708
12921;2675.15;6.29;14184;3014
12922;4536.42;6.07;7944;11500
12923;1588.01;9.65;6142;8127
12924;6672.42;9.27;12092;4638
12925;10347.74;7.60;8184;3111
12926;2742.92;2.36;915;1434
12927;7235.45;2.88;2768;8354
12928;6615.17;8.60;13800;769
12929;797.25;1.38;11424;2145
12930;1113.99;1.02;10462;3499
12931;6530.3;8.94;19332;1616
12932;2190.16;3.57;8159;2271
12933;10627.19;1.36;8651;3237
12934;8322.61;2.38;4710;4200
12935;4154.69;6.38;3181;1712
12936;5435.9;5.59;12293;6216
12937;11553.67;6.33;18167;519
12938;8245.8;2.15;3403;1650
12939;3078.49;6.31;13328;12000
12940;4480.58;1.14;9315;8930
12941;5938.41;8.66;12741;3301
12942;6146.95;2.08;18049;10906
12943;7096.54;1.80;15775;5538
12944;2180.34;0.07;18793;2933
12945;1586.93;1.68;12089;4111
12946;8772.28;8.15;18901;287
12947;2606.52;0.36;4132;7311
12948;102.89;2.88;10915;4095
12949;9112.68;6.94;15368;6938
12950;1046.33;1.13;14777;8922
12951;6530.74;7.75;10366;6919
12952;6601.78;1.41;6841;5753
12953;11890.78;2.75;8688;328
12954;9120.51;1.97;19463;116
12955;8883.9;2.27;11168;7058
12956;5.58;6.95;8019;8578
12957;7520.91;6.88;1051;8309
12958;8105.41;7.24;7967;11610
12959;11351.03;7.00;7261;4404
12960;10574.16;4.36;9233;7727
12961;4336.5;5.69;12785;3350
12962;7066.89;3.86;14903;415
12963;9021.25;3.34;451;11097
12964;5737.53;2.90;6319;2357
12965;4375.88;6.28;14177;5055
12966;5439.23;7.40;10559;7916
12967;9964.69;5.61;5248;8997
12968;8255.75;2.54;17838;11317
12969;1373.17;4.24;17181;2363
12970;9643.9;4.81;6451;8781
12971;5729.98;8.15;1376;9187
12972;8286.62;8.00;10958;9882
12973;10200.54;2.37;10781;4429
12974;8576.42;8.45;11591;8598
12975;282.92;0.82;16666;11777
12976;10240.96;5.63;14509;3141
12977;4441.05;0.21;8297;5079
12978;219.8;2.71;8410;8094
12979;9694.47;2.50;11722;7887
12980;10669.29;6.15;10752;7805
12981;5779.14;0.93;15798;3675
12982;3265.69;1.66;17582;6931
12983;10919.04;0.96;4359;4591
12984;5910.14;4.71;7237;1484
12985;5778.13;0.74;32;11650
12986;2429.14;8.50;2922;3485
12987;7383.01;0.54;17621;988
12988;9389.78;6.83;17724;8621
12989;9.45;0.56;7910;4532
12990;5750.04;2.79;8350;155
12991;6135.76;1.11;14044;7569
12992;1811.44;5.09;3778;1798
12993;710.45;4.55;15158;521
12994;2253.83;9.46;18289;402
12995;688.3;2.31;230;3088
12996;5988.63;7.24;15027;6508
12997;3626.03;6.68;17549;6544
12998;704.64;5.93;18720;10308
12999;9037.6;5.35;17636;264
13000;6916.24;7.53;7770;8374
13001;6498.85;6.74;10465;9619
13002;10999.01;9.64;14841;9060
13003;2810.44;2.25;11646;1802
13004;7826.87;3.86;4624;3650
13005;3097.68;2.51;4534;4013
13006;857.74;2.95;13998;1837
13007;5568.06;5.04;17267;3625
13008;9258.3;6.78;5522;5005
13009;5914.94;5.25;10936;10630
13010;11569.68;1.62;16775;1851
13011;2994.84;5.59;5022;2192
13012;10922.86;4.73;3196;5505
13013;363.93;3.87;18460;10794
13014;6279.33;8.24;10479;439
13015;11465.91;8.54;13765;6008
13016;2657.71;7.61;4968;11530
13017;10569.36;5.47;2561;3444
13018;6363.88;1.49;9010;3
13019;7657.06;8.98;16600;1482
13020;1535.07;9.16;15536;5483
13021;9762.92;6.59;607;4154
13022;128.71;4.95;52;5536
13023;2955.54;1.42;11061;1751
13024;9571.19;7.36;14110;7773
13025;2258.33;6.46;6567;5875
13026;3009.31;8.58;11325;7474
13027;778.19;4.27;5902;7468
13028;1617.0;8.24;6704;1798
13029;2000.58;6.15;15936;11113
13030;3007.84;3.54;5273;9986
13031;6617.34;6.86;15394;2755
13032;9179.25;3.36;2296;8707
13033;3228.03;9.36;13142;7894
13034;4659.74;3.89;155;10005
13035;7206.79;8.52;16335;4277
13036;9009.68;1.62;1756;1397
13037;6854.95;4.42;58;6465
13038;7618.53;6.08;6182;10945
13039;6649.53;4.97;18501;8764
13040;2917.49;6.91;11550;3321
13041;11238.19;1.69;13618;8861
13042;4333.18;9.39;9578;9800
13043;3375.42;4.63;7216;9789
13044;6211.93;5.45;17603;1097
13045;5199.15;8.96;19662;8948
13046;6270.97;5.36;8308;9066
13047;4150.76;5.30;11545;8863
13048;3669.12;2.97;4217;191
13049;4163.3;4.47;11440;2309
13050;2240.14;8.10;4047;3704
13051;3400.5;6.93;19672;10744
13052;7534.11;7.47;6813;10595
13053;65.65;6.67;18859;142
13054;8953.27;7.25;15924;8983
13055;230.18;2.80;6791;9210
13056;6107.05;5.56;9298;488
13057;9992.01;4.40;14411;10402
13058;4182.99;3.22;18632;9015
13059;8833.36;7.51;15085;2832
13060;6559.52;3.05;19682;789
13061;9013.33;3.73;3385;1450
13062;8593.33;3.00;16401;11876
13063;868.51;6.17;10944;5958
13064;1626.61;4.52;18011;47
13065;323.47;1.44;13943;3737
13066;2695.07;4.65;4035;9090
13067;4556.69;7.61;8643;424
13068;10329.54;5.56;1890;8111
13069;9015.07;6.29;2146;1402
13070;11091.75;7.71;18032;387
13071;10436.02;1.66;12815;8426
13072;3426.98;8.70;15827;3468
13073;146.41;4.27;6702;11938
13074;11736.96;2.49;1904;5316
13075;2582.66;6.17;5540;6704
13076;3654.22;1.18;9758;11689
13077;6859.22;8.27;11182;5433
13078;466.36;8.51;1888;9593
13079;4774.33;1.21;1159;9668
13080;6699.82;9.79;8748;167
13081;11926.06;5.85;1994;7557
13082;33.54;1.13;12453;6699
13083;4566.06;2.58;18145;4665
13084;9071.31;7.93;18131;2968
13085;10793.72;1.13;17608;3163
13086;1781.66;3.51;10451;11230
13087;9591.46;5.29;4536;10308
13088;7019.59;4.12;6437;11184
13089;2859.35;8.59;10056;10235
13090;398.09;7.72;18943;9279
13091;6982.35;0.31;1600;11194
13092;5870.39;5.53;9295;4545
13093;8545.51;2.61;17328;7623
13094;6613.93;5.09;10154;2582
13095;1870.06;6.50;11538;3884
13096;11610.48;0.66;8381;1228
13097;4690.81;9.96;6363;11726
13098;2192.48;7.84;18582;4323
13099;11142.69;4.73;2418;8019
13100;713.28;8.97;9744;8596
13101;4993.55;8.58;10045;7763
13102;6177.3;9.38;9162;5023
13103;5037.41;5.49;2805;10165
13104;2345.53;2.34;3734;5688
13105;2840.88;9.98;17160;8665
13106;7776.41;6.98;9164;1177
13107;7633.99;0.90;19908;7452
13108;5976.77;8.15;8063;1312
13109;6806.82;3.27;17775;3350
13110;10212.07;9.77;11618;3539
13111;6762.31;7.83;17542;2349
13112;9114.08;7.32;15411;6411
13113;2161.78;4.26;11983;2749
13114;2383.87;4.49;5793;2383
13115;7236.09;2.67;17380;10184
13116;1032.86;6.67;18909;4801
13117;7773.72;2.56;5046;5963
13118;1173.12;3.95;882;501
13119;5836.85;7.17;8606;4413
13120;6355.24;2.16;8365;388
13121;453.03;8.99;10459;11473
13122;7025.66;7.19;15711;1871
13123;7464.46;5.71;19868;269
13124;2897.14;5.17;972;7739
13125;8242.18;4.20;11067;10622
13126;7311.85;5.65;18781;5508
13127;11269.74;3.53;12756;4693
13128;4840.83;7.29;4170;3975
13129;2111.45;9.35;976;4294
13130;5788.31;4.86;1522;11179
13131;11988.86;1.29;3143;7236
13132;8159.58;0.77;18253;6743
13133;10151.83;9.69;8311;7691
13134;790.54;4.18;18520;11995
13135;533.84;3.46;4880;10546
13136;6522.88;7.91;2924;8864
13137;6746.06;3.01;12568;8816
13138;3604.63;5.82;3956;5346
13139;5582.0;4.07;8192;4744
13140;2156.93;0.62;10881;6805
13141;6414.03;5.56;13224;8931
13142;5045.0;7.14;17034;306
13143;7419.96;0.45;3690;9133
13144;1248.82;6.75;9310;860
13145;7654.44;7.47;1477;10563
13146;815.16;8.50;3875;3971
13147;9733.46;3.44;18035;1125
13148;3038.34;1.47;16270;9937
13149;881.24;8.89;9224;9731
13150;7694.3;5.90;2527;3138
13151;10471.06;5.53;14487;5003
13152;4001.17;8.76;10316;1381
13153;419.1;6.17;19480;10151
13154;3190.17;3.25;5734;1040
13155;9998.68;4.99;13195;10623
13156;3009.57;1.75;18587;9688
13157;8306.75;8.69;7553;9392
13158;4095.31;5.13;7698;366
13159;4532.05;7.03;12561;414
13160;10514.05;6.47;18544;5521
13161;9968.08;1.23;13401;7283
13162;656.33;7.43;1583;2442
13163;4362.54;8.53;16564;5458
13164;2878.75;5.77;7162;10485
13165;8973.78;1.91;2975;4590
13166;10083.35;0.77;18392;5277
13167;3265.34;8.37;16220;10126
13168;1256.12;6.00;7082;1361
13169;9831.19;2.98;15720;4609
13170;7223.95;2.71;15991;4848
13171;702.91;3.93;13077;7289
13172;4209.65;8.48;2847;8232
13173;7532.64;9.64;16483;1426
13174;5515.56;4.44;19866;6768
13175;3386.25;4.65;15502;2907
13176;10230.64;6.90;19598;4057
13177;4166.7;4.96;15601;449
13178;2198.06;8.66;6399;5777
13179;1677.24;4.72;8664;4089
13180;7579.48;7.59;1074;10722
13181;4839.77;0.42;2876;4971
13182;11832.49;2.77;18093;4196
13183;5992.05;7.59;11868;11375
13184;966.16;3.53;5658;10386
13185;8918.7;2.26;8311;7059
13186;5708.32;8.87;10138;6444
13187;6855.6;4.60;19329;1946
13188;7402.37;6.21;4768;3449
13189;3121.95;5.76;18238;2730
13190;3686.43;7.22;15543;3348
13191;3673.51;1.43;18627;9819
13192;74.59;4.43;7381;6492
13193;2814.03;3.15;15560;7991
13194;2626.94;2.15;16617;8793
13195;11001.04;0.80;12235;1194
13196;2952.04;7.64;10313;10967
13197;4654.8;6.88;5130;2229
13198;11035.67;2.03;18113;5921
13199;9913.89;9.86;16206;6500
13200;2525.95;6.32;953;4525
13201;7583.48;8.60;11529;9726
13202;51.99;0.19;19936;7488
13203;11924.74;7.17;11321;2168
13204;11222.87;5.17;18381;1271
13205;990.3;5.52;9781;8213
13206;107.62;1.41;8545;6997
13207;7959.26;6.04;16413;11599
13208;2125.57;4.09;6774;689
13209;5946.5;7.35;19100;3875
13210;3776.33;2.10;1809;856
13211;7238.9;9.38;2516;4138
13212;870.01;5.47;1495;10487
13213;2404.72;2.86;1629;1929
13214;24.18;5.98;4358;1445
13215;9939.88;3.18;11913;4324
13216;6721.14;1.77;8782;6436
13217;8667.94;4.55;18839;266
13218;9733.75;5.65;3606;11719
13219;2610.43;0.01;32;10290
13220;8278.76;3.33;12163;5158
13221;5792.01;4.40;17586;6720
13222;8127.14;4.57;4401;4136
13223;3585.94;8.28;19017;10581
13224;10620.97;5.10;3623;8363
13225;3195.3;0.65;3441;5332
13226;5277.55;7.92;9264;8232
13227;10094.1;7.19;5266;3149
13228;2984.49;2.76;13580;6203
13229;3233.05;3.81;12321;4133
13230;3919.28;5.26;7744;11655
13231;9259.46;6.58;18632;11849
13232;1314.8;1.17;3254;5186
13233;97.56;2.52;18178;10256
13234;5443.57;1.44;18585;8960
13235;9092.11;4.51;11476;4935
13236;2332.14;2.43;1530;8539
13237;9477.61;5.07;5404;1299
13238;9404.11;8.30;9643;5835
13239;6571.76;6.95;474;2701
13240;7607.47;0.08;13991;10161
13241;1567.19;3.10;19293;8425
13242;10635.75;9.12;15339;361
13243;5949.71;3.34;4464;6531
13244;4799.6;7.55;8384;6778
13245;10711.22;0.93;17700;10130
13246;4110.35;8.83;19506;1720
13247;1989.89;2.87;10648;10937
13248;11424.99;5.50;11917;5678
13249;3009.63;1.30;19642;6360
13250;10845.56;6.00;10932;8876
13251;5315.87;8.57;15660;11273
13252;6005.97;8.43;10552;3429
13253;2319.73;7.92;13051;6286
13254;9787.56;1.99;8430;11667
13255;7155.44;1.08;3406;11922
13256;7104.73;7.88;4368;11597
13257;9053.45;2.42;5752;1593
13258;11442.68;8.93;7663;4203
13259;2412.74;1.68;6180;8698
13260;9821.94;8.85;4073;312
13261;11010.94;3.85;15530;5794
13262;6296.86;6.82;10929;10024
13263;3156.94;5.68;15945;5955
13264;11259.31;1.05;10667;10868
13265;9074.77;7.02;15454;9877
13266;6374.51;2.82;2200;3000
13267;11749.25;1.80;3544;2225
13268;7710.84;2.83;10452;5452
13269;3630.57;6.32;19385;6911
13270;9723.21;5.21;14145;6198
13271;11211.53;0.40;11505;9516
13272;7932.23;0.79;11831;11151
13273;10100.2;1.16;11001;10751
13274;5653.21;8.34;5690;11341
13275;5456.68;0.72;4200;3402
13276;1504.77;0.68;13638;6435
13277;226.82;8.60;2481;5350
13278;506.45;4.98;19026;7824
13279;11472.44;0.32;6049;7950
13280;2924.84;4.48;2944;7239
13281;10791.24;5.08;12507;7359
13282;9692.34;2.61;14165;4297
13283;10311.65;8.13;11204;8127
13284;7477.96;2.74;2811;159
13285;6891.71;7.38;1303;973
13286;7338.39;9.88;18493;10678
13287;7125.17;3.25;4308;1255
13288;11490.96;8.59;14801;6944
13289;6267.02;9.95;13432;6756
13290;11382.13;7.07;6704;9363
13291;2439.87;7.08;2714;4740
13292;3807.41;9.51;14048;7241
13293;7600.77;3.79;13883;7500
13294;7623.37;6.64;5337;6766
13295;10822.61;2.99;12097;11555
13296;1313.93;5.99;18341;11737
13297;6145.48;7.34;7768;1766
13298;7964.27;3.00;2438;11953
13299;9685.9;4.93;12479;3542
13300;11435.01;4.53;11239;6222
13301;9367.53;5.96;408;8688
13302;6843.71;4.35;8466;7444
13303;1260.19;0.57;15562;8347
13304;6037.62;4.49;6782;7875
13305;9100.81;4.29;7849;8220
13306;10712.04;8.01;12600;9551
13307;9897.79;3.93;7819;7390
13308;5901.86;2.34;12837;1943
13309;7642.44;5.66;19239;5513
13310;6784.89;1.02;12601;6213
13311;8185.52;7.22;16908;1721
13312;8317.47;9.99;15340;11359
13313;3698.86;0.12;19571;6479
13314;3232.5;4.92;19939;9807
13315;10324.71;3.18;16651;9483
13316;4895.13;9.53;949;273
13317;6044.74;1.08;11291;4092
13318;10336.03;0.19;7215;9204
13319;11410.53;6.92;6630;10180
13320;9705.03;0.05;4339;10434
13321;5961.0;3.02;15020;930
13322;5640.43;2.44;1043;7561
13323;11023.18;5.12;2047;9530
13324;1144.58;1.68;11206;3123
13325;11372.05;7.26;2350;48
13326;8562.15;1.04;10087;8343
13327;11585.9;4.88;2251;7768
13328;3978.14;7.40;6015;2596
13329;8898.35;3.27;2101;5737
13330;4534.98;2.08;19351;8070
13331;5941.11;4.81;2386;8518
13332;268.17;5.59;2904;6267
13333;4693.01;0.84;9216;2557
13334;6837.19;8.52;297;5198
13335;7578.29;7.27;1148;5038
13336;6410.86;2.61;9692;7378
13337;1710.89;9.40;5873;4696
13338;6425.39;1.01;8643;3151
13339;6255.5;4.37;1624;1756
13340;1006.6;6.62;14224;10175
13341;11033.21;8.50;12765;1369
13342;9089.38;5.14;3917;7468
13343;947.97;7.17;47;11419
13344;10837.39;3.76;3354;9648
13345;849.12;5.94;4979;2852
13346;77.56;2.48;14071;2320
13347;3570.33;3.71;19063;1295
13348;11341.28;5.43;12871;7374
13349;9012.88;3.68;5842;11469
13350;1871.71;2.08;12554;5776
13351;6349.82;3.48;3145;7263
13352;9297.79;3.65;2609;3074
13353;7362.14;4.37;17821;2077
13354;11753.44;4.66;6561;2811
13355;11499.58;5.36;12155;1590
13356;7443.49;4.67;3700;4251
13357;4130.98;8.59;9314;8758
13358;10577.52;0.52;7864;8621
13359;493.44;1.75;13069;798
13360;9365.67;0.57;7949;9970
13361;8617.41;6.55;17513;7331
13362;5065.62;7.96;4720;9773
13363;986.48;1.67;7758;11961
13364;4535.72;5.27;5977;5855
13365;3430.42;5.98;8355;570
13366;9884.01;2.15;24;9946
13367;6498.31;2.41;1916;4097
13368;9118.33;3.29;12207;6744
13369;4656.16;6.15;10196;7932
13370;4972.28;8.56;6020;8106
13371;3302.7;2.60;9503;10830
13372;2168.69;7.08;16808;7043
13373;413.46;8.09;10354;3997
13374;2116.44;8.71;10288;5226
13375;6773.66;6.87;5332;4458
13376;6001.55;3.01;10128;8124
13377;696.14;6.57;16741;2834
13378;9534.24;6.18;15971;689
13379;8749.2;3.72;4205;6349
13380;1669.45;9.85;5718;2650
13381;6426.45;6.56;3666;5529
13382;2664.35;1.99;13308;118
13383;10473.2;7.00;11086;395
13384;11532.2;9.90;7384;1565
13385;119.54;6.20;12497;7797
13386;11352.16;6.25;2476;5117
13387;9223.53;0.74;13747;9059
13388;8791.45;0.08;6202;8970
13389;3297.41;1.26;6025;6238
13390;6081.39;5.73;17997;6625
13391;1551.28;2.94;10988;4060
13392;9359.6;7.82;14159;1889
13393;4222.04;0.93;15166;6015
13394;5359.11;4.79;3435;11802
13395;7281.92;1.07;4925;193
13396;10675.32;1.43;17840;9793
13397;970.95;5.73;3538;2144
13398;2378.83;2.27;5705;7760
13399;1146.23;9.75;12313;3046
13400;4675.09;8.65;16630;4594
13401;5781.06;7.93;8964;8736
13402;3370.27;9.84;7748;6009
13403;7212.97;5.66;14517;6012
13404;3018.34;3.48;16349;362
13405;8403.45;5.04;4131;1380
13406;2099.61;7.33;16660;2219
13407;7665.58;1.61;10394;4038
13408;10890.3;5.10;1097;11670
13409;6751.42;6.05;11333;4011
13410;8093.94;6.57;8543;11881
13411;4402.2;2.76;885;2917
13412;6837.01;4.65;14058;8004
13413;3039.6;1.12;11406;1323
13414;11311.66;2.80;15618;2167
13415;9503.81;4.85;10493;4454
13416;3840.13;5.47;2626;179
13417;7088.67;2.75;16102;10739
13418;11804.17;2.84;164;274
13419;4152.36;9.12;16553;4819
13420;198.1;2.80;9014;3890
13421;5428.25;8.90;19805;8137
13422;4123.05;6.45;7561;1133
13423;2036.9;2.12;19090;3361
13424;10441.55;2.44;1974;7248
13425;10178.72;5.72;4389;10470
13426;11268.82;0.79;4616;1320
13427;10069.17;3.29;17540;1408
13428;1106.64;2.73;6627;7176
13429;726.32;3.87;12704;5036
13430;4814.53;8.55;15734;8636
13431;4533.09;1.62;15554;7136
13432;4243.56;6.74;10208;11754
13433;6763.98;3.11;13883;2375
13434;2415.85;8.60;17220;8155
13435;1882.71;1.39;9588;4886
13436;9355.65;8.01;11002;1205
13437;5049.25;3.60;10959;9713
13438;6175.06;5.52;13015;3162
13439;9589.75;2.21;13910;6537
13440;1733.28;7.70;4374;1773
13441;4941.59;1.01;3989;2734
13442;10591.31;6.53;887;8599
13443;5359.49;9.64;16351;2112
13444;10459.86;7.66;1228;8540
13445;1109.43;3.09;1937;5284
13446;6877.5;2.21;2829;6550
13447;529.57;7.00;6546;10946
13448;981.39;0.77;11001;7209
13449;10563.1;9.93;10939;11510
13450;10594.11;5.96;12052;8951
13451;3420.38;0.25;11828;8713
13452;447.65;6.30;508;450
13453;10447.85;6.85;16279;8161
13454;584.09;0.58;16038;11983
13455;1823.61;2.34;6480;9233
13456;2104.19;1.26;15817;11323
13457;6302.65;4.16;5741;5962
13458;1991.41;9.85;8410;6250
13459;5482.92;4.62;7965;2371
13460;5000.42;0.57;16418;9888
13461;3549.07;4.96;17383;8030
13462;4978.64;4.92;18314;10435
13463;11865.28;2.71;9769;3060
13464;5929.41;4.14;19439;2060
13465;10684.66;0.17;7338;8978
13466;6702.03;8.64;17539;7806
13467;2434.94;1.56;14595;2292
13468;9948.2;5.63;1277;1301
13469;10598.15;8.61;13100;3375
13470;1273.16;0.24;12792;5142
13471;4985.23;9.02;9876;409
13472;530.51;7.76;75;1410
13473;9413.41;0.28;18292;2645
13474;9797.62;3.98;6302;11056
13475;9464.02;7.61;5145;5577
13476;6488.84;3.92;8246;6938
13477;721.36;1.78;17054;3091
13478;1621.31;0.42;10991;9381
13479;9090.24;7.80;1515;4136
13480;932.78;8.84;6715;7500
13481;5096.96;3.86;5109;11834
13482;2450.56;7.38;17840;2859
13483;10488.12;5.79;7319;9046
13484;11024.86;6.78;11951;766
13485;8753.35;0.90;7793;11915
13486;3975.26;7.15;3474;1248
13487;4608.73;1.96;13452;3470
13488;5418.72;2.42;14063;5875
13489;8767.8;6.04;15277;7180
13490;3037.45;6.08;16555;9070
13491;8610.04;6.47;11371;3719
13492;9483.64;0.72;13619;869
13493;8144.23;5.88;12206;1010
13494;5250.96;7.30;2884;4826
13495;5926.32;8.40;3906;6914
13496;9174.96;7.00;466;3843
13497;9213.9;5.53;2663;6052
13498;2666.57;1.81;11570;8815
13499;1545.61;6.76;11937;7195
13500;5399.56;9.75;16957;6867
13501;5531.03;1.86;1913;10188
13502;8694.93;4.74;4809;8312
13503;10177.28;1.66;19621;7211
13504;8709.25;4.09;1994;4769
13505;2751.41;9.06;28;10794
13506;2370.28;6.31;2422;8508
13507;5704.59;9.71;18027;7576
13508;7228.75;8.64;6695;2003
13509;3432.84;7.38;17421;6051
13510;3383.27;0.77;15498;1224
13511;237.99;0.46;4574;11175
13512;8833.76;0.83;4714;10723
13513;11025.96;3.37;10152;8506
13514;5866.41;0.92;338;7053
13515;8312.37;5.63;14599;3980
13516;4200.97;8.51;8402;9467
13517;11155.85;1.11;6483;3287
13518;5828.13;3.41;18138;4629
13519;612.49;8.95;11584;4842
13520;2851.45;4.16;9400;8113
13521;1457.87;6.31;17353;5746
13522;5310.18;6.34;15135;8284
13523;318.34;2.70;17400;2027
13524;4242.09;9.80;19075;10758
13525;6648.54;2.59;13921;3185
13526;5287.32;4.30;16186;2057
13527;2492.39;7.30;16153;10875
13528;5134.5;7.04;15182;3180
13529;10656.87;6.07;2855;524
13530;6910.08;8.64;19118;10656
13531;2597.86;1.76;10643;2396
13532;1056.33;3.60;14567;3928
13533;3823.54;6.58;19122;2367
13534;6040.15;0.76;17073;86
13535;10127.04;5.47;14478;10318
13536;224.38;3.27;7014;1286
13537;10824.62;9.72;12789;4759
13538;10872.52;9.92;16969;10373
13539;2212.44;2.64;19164;10901
13540;11260.6;1.37;3771;8912
13541;9387.61;5.36;244;5511
13542;11984.78;7.38;10859;8168
13543;21.32;8.53;19155;2936
13544;8335.96;1.19;4479;1230
13545;2710.23;5.23;17217;9493
13546;7028.03;3.81;18398;6147
13547;10847.18;5.03;7964;7872
13548;9709.45;1.61;13881;6967
13549;3268.46;2.61;8179;641
13550;7119.8;2.55;7236;1369
13551;4748.38;5.66;14426;2759
13552;97.41;6.72;248;11220
13553;10252.02;8.05;18967;337
13554;3857.87;6.67;10627;544
13555;11524.53;1.89;7980;3189
13556;9481.67;8.37;15213;6776
13557;11571.73;2.49;14270;3665
13558;10394.37;6.16;3626;11642
13559;385.07;7.35;16510;10261
13560;8948.62;7.43;3325;8014
13561;464.06;4.48;8123;6875
13562;9637.3;1.26;2855;4251
13563;112.07;4.35;5927;2458
13564;1523.18;7.40;10550;10946
13565;2309.75;0.93;16013;8206
13566;5670.5;1.72;13875;1405
13567;5799.25;8.82;8555;6440
13568;905.82;1.54;19202;2342
13569;1767.22;9.14;7386;4376
13570;10830.7;9.73;1343;7415
13571;5997.77;8.08;15032;3699
13572;6636.48;2.29;11264;7097
13573;1728.03;1.88;1751;5405
13574;4555.56;5.15;17835;9471
13575;9262.55;1.41;13721;8494
13576;2978.53;8.14;4690;8725
13577;10029.56;0.42;6917;2104
13578;8741.22;7.95;19418;949
13579;2738.17;5.21;13998;8379
13580;11812.05;1.72;12312;3911
13581;2213.64;5.70;17584;10568
13582;8142.05;0.55;19846;2411
13583;856.73;7.52;18250;8218
13584;4988.35;8.85;3515;10968
13585;837.36;5.20;11148;4357
13586;7037.16;4.21;17304;6526
13587;319.88;4.49;6416;3159
13588;6777.81;3.84;13799;1106
13589;2754.24;3.66;9113;10790
13590;9936.54;5.58;5484;643
13591;5031.75;3.11;6485;9326
13592;5924.19;4.36;8356;1227
13593;11672.62;2.26;670;10353
13594;8682.01;4.88;18473;41
13595;1069.6;5.15;6045;4623
13596;3086.04;1.18;14968;5974
13597;178.84;3.74;19937;7712
13598;2418.95;3.62;18744;1915
13599;11424.22;1.38;16164;11646
13600;3057.25;1.31;17853;11276
13601;3584.52;2.74;2966;1766
13602;9531.33;8.22;10688;11249
13603;9671.34;4.10;16894;9260
13604;10003.57;9.41;2078;8611
13605;1677.29;8.99;14558;2405
13606;11670.01;7.76;16743;4702
13607;5028.69;1.49;3074;5675
13608;9656.48;3.02;7831;10991
13609;7973.33;4.46;15243;3066
13610;4889.2;5.75;10748;10959
13611;7315.99;6.37;12957;289
13612;7403.27;3.62;6175;1155
13613;10327.68;8.87;6305;2660
13614;7087.57;7.26;6772;5799
13615;902.29;9.62;11099;5484
13616;6586.67;8.05;9296;6751
13617;10977.02;0.51;3206;2342
13618;3666.43;3.61;19955;7826
13619;5934.77;3.93;10985;3138
13620;2350.55;9.72;52;10200
13621;3940.71;0.96;17346;9236
13622;94.43;9.51;2648;3860
13623;6019.47;2.81;10788;9281
13624;8578.62;9.17;18250;10315
